name,hybrid_cluster,cluster_label,avg_revenue_per_booking,avg_guests,active_days,log_bookings
Thaan Fai Restaurant Rama 9,0,Everyday Casual Dining,417.0,2.5,2,1.0986122886681098
Thai Me Up Restaurant & Bar Eleven Hotel Sukhumvit 11,0,Everyday Casual Dining,359.64,4.0,1,0.6931471805599453
ThailaoS Bar Grill ,0,Everyday Casual Dining,95.76,2.0,3,1.3862943611198906
Thale at Akara Hotel (Pattaya),0,Everyday Casual Dining,405.6,2.0,1,0.6931471805599453
Tham-Me Bantadthong,0,Everyday Casual Dining,186.0,4.0,1,0.6931471805599453
Tham-Me Sammakorn,0,Everyday Casual Dining,92.4,2.0,1,0.6931471805599453
Than Rice Bowl & Coffee Eakkamai 12,0,Everyday Casual Dining,63.48,2.0,1,0.6931471805599453
Than Rice Bowl & Coffee Komfort Place Ratchayothin,0,Everyday Casual Dining,73.67999999999999,2.5,2,1.0986122886681098
Than.sa.mai Room,0,Everyday Casual Dining,251.64,3.0,1,0.6931471805599453
Thanankarn Cafe (Pattaya),0,Everyday Casual Dining,39.0,2.0,1,0.6931471805599453
Thara Thong Royal Orchid Sheraton,1,Experience-Oriented Dining,147.88888888888889,2.6666666666666665,6,2.302585092994046
Thaveechai Pochana Kallapaphruek,0,Everyday Casual Dining,184.2,3.5,1,1.0986122886681098
Thaveechai Pochana Rama 3,0,Everyday Casual Dining,222.47999999999996,4.4,5,1.791759469228055
Thaveechai Pochana Suan Mali,0,Everyday Casual Dining,260.4,5.0,1,0.6931471805599453
The Bakery at The Athenee Hotel,1,Experience-Oriented Dining,95.0,2.0,5,2.1972245773362196
The Barracuda Sky Gala at Akara (Pattaya),0,Everyday Casual Dining,426.0,2.0,2,1.0986122886681098
The Beach Phuket,0,Everyday Casual Dining,210.0,5.0,2,1.0986122886681098
The Beef Master MBK Center,0,Everyday Casual Dining,139.9,2.0,1,0.6931471805599453
The Beef Master Nana,0,Everyday Casual Dining,96.9,2.0,2,1.0986122886681098
The Berkeley Dining Room,0,Everyday Casual Dining,342.5571428571429,3.2857142857142856,4,2.0794415416798357
The Best Veggie Khaoyai,0,Everyday Casual Dining,140.4,2.5,2,1.0986122886681098
The Blooming Gallery ,0,Everyday Casual Dining,118.8,2.0,1,0.6931471805599453
The Bottleman Wine Bar,0,Everyday Casual Dining,594.0,6.0,1,0.6931471805599453
The Brasserie l Holiday Inn Bangkok Silom,1,Experience-Oriented Dining,335.83500000000004,4.5625,7,2.833213344056216
The Brasserie l Holiday Inn Rayong,0,Everyday Casual Dining,191.76,2.0,1,0.6931471805599453
The Bre-Eze Restaurant at Fair House Villas & Spa (Samui),0,Everyday Casual Dining,292.5,3.0,1,0.6931471805599453
The Bull (Pattaya),0,Everyday Casual Dining,552.0,4.0,2,1.0986122886681098
The Cafe Mookata Ari,0,Everyday Casual Dining,163.8,3.0,2,1.0986122886681098
The Chocolate Factory Pattanakarn,0,Everyday Casual Dining,170.0,2.0,1,0.6931471805599453
The Coffee Academics Gaysorn Village,0,Everyday Casual Dining,35.88,1.0,1,0.6931471805599453
The Coffee Club Ashlee Hub Hotel Patong (Phuket),0,Everyday Casual Dining,89.0,2.0,1,0.6931471805599453
The Coffee Club Avani Sukhumvit,0,Everyday Casual Dining,89.0,2.0,1,0.6931471805599453
The Coffee Club Boat Avenue (Phuket),0,Everyday Casual Dining,89.0,2.0,2,1.0986122886681098
The Coffee Club Boat Lagoon (Phuket),0,Everyday Casual Dining,149.0,3.0,2,1.0986122886681098
The Coffee Club Central (Pattaya),0,Everyday Casual Dining,40.92,1.0,3,1.791759469228055
The Coffee Club Chatrium Sathorn Narathiwas 24,0,Everyday Casual Dining,119.2,1.75,3,1.6094379124341003
The Coffee Club Day Inn (Phuket),0,Everyday Casual Dining,89.0,2.0,1,0.6931471805599453
The Coffee Club Holiday Inn Express Sathorn,0,Everyday Casual Dining,45.166666666666664,1.6666666666666667,3,1.3862943611198906
The Coffee Club Kokotel Hotel (Krabi),0,Everyday Casual Dining,89.0,2.0,1,0.6931471805599453
The Coffee Club Maitria Hotel,0,Everyday Casual Dining,129.0,3.0,1,0.6931471805599453
The Coffee Club Mode Sathorn BTS Surasak,0,Everyday Casual Dining,169.0,4.0,1,0.6931471805599453
The Coffee Club River City,0,Everyday Casual Dining,152.0,3.1666666666666665,4,1.9459101490553132
The Coffee Club Riverside Plaza,0,Everyday Casual Dining,237.33333333333334,2.6666666666666665,4,1.9459101490553132
The Coffee Club Royal Garden Plaza (Pattaya),1,Experience-Oriented Dining,118.66666666666667,1.8333333333333333,6,1.9459101490553132
The Coffee Club Samyan Mitrtown,0,Everyday Casual Dining,169.95999999999998,3.4,4,1.791759469228055
The Coffee Club Singha Complex,1,Experience-Oriented Dining,86.1,1.75,7,2.1972245773362196
The Coffee Club Staybridge Thonglor,0,Everyday Casual Dining,18.9,1.0,1,0.6931471805599453
The Coffee Club TCC OZO Kata (Phuket),0,Everyday Casual Dining,143.5,1.5,2,1.0986122886681098
The Coffee Club Tha Maharaj,0,Everyday Casual Dining,534.0,6.0,1,0.6931471805599453
The Coffee Club The Coast (Phuket),0,Everyday Casual Dining,90.60000000000001,1.3333333333333333,3,1.3862943611198906
The Coffee Club Turtle Village (Phuket),0,Everyday Casual Dining,129.0,3.0,2,1.0986122886681098
The Coffee Club Wireless Road,0,Everyday Casual Dining,42.849999999999994,1.5,2,1.0986122886681098
The Continent Hotel Staycation,0,Everyday Casual Dining,569.9,2.0,1,0.6931471805599453
The Coral Cosmo Lounge Suvarnabhumi Airport,0,Everyday Casual Dining,342.0,5.0,1,0.6931471805599453
The Coral Finest Business Class Suvarnabhumi (International),0,Everyday Casual Dining,360.0,1.0,1,0.6931471805599453
The Coral Lounge Don Mueang,0,Everyday Casual Dining,117.0,2.0,2,1.0986122886681098
The Coral Lounge Don Mueang - International Departure Lounge,0,Everyday Casual Dining,168.0,2.0,5,1.9459101490553132
The Coral Lounge Phuket,0,Everyday Casual Dining,312.0,4.0,1,0.6931471805599453
The Coral Premium Lounge Suvarnabhumi (Domestic),0,Everyday Casual Dining,96.0,1.0,3,1.3862943611198906
The Cradle At Ayara Kamala Resort & Spa (Phuket),0,Everyday Casual Dining,221.88,2.0,1,1.0986122886681098
The Crystal Grill House at Asiatique The Riverfront,1,Experience-Oriented Dining,332.57142857142856,2.142857142857143,8,2.70805020110221
The Deck Bangkok,0,Everyday Casual Dining,130.8,2.0,1,0.6931471805599453
The Dim Sun Bar at Avista Grande Phuket Karon - M Gallery Collection (Phuket) ,0,Everyday Casual Dining,199.75,2.5,2,1.0986122886681098
The Dining Room at Grand Hyatt Erawan,1,Experience-Oriented Dining,796.2096774193549,4.483870967741935,9,3.4657359027997265
The District Grill Room & Bar Bangkok Marriott Hotel Sukhumvit,0,Everyday Casual Dining,765.0,4.25,3,1.6094379124341003
The Eatery at Four Points by Sheraton Bangkok Sukhumvit 15,0,Everyday Casual Dining,143.6,3.3333333333333335,2,1.3862943611198906
The Emerald Coffee Shop  | The Emerald Hotel,1,Experience-Oriented Dining,397.0816513761468,3.3394495412844036,19,4.700480365792417
The Emperor Montien Riverside Hotel,1,Experience-Oriented Dining,434.3066666666667,4.666666666666667,7,2.772588722239781
The Empress at Royal Princess Larn Luang Hotel,0,Everyday Casual Dining,342.0,4.0,1,0.6931471805599453
The Factory Corner,0,Everyday Casual Dining,294.0,4.0,1,0.6931471805599453
The Farmer and The Fisherman (Phuket),0,Everyday Casual Dining,636.0,8.0,1,0.6931471805599453
The Garden at Grande Central Point Prestige Bangkok ,0,Everyday Casual Dining,232.2,2.0,1,0.6931471805599453
The Governor Bangkok At Hilton Bangkok Grande Asoke,0,Everyday Casual Dining,59.879999999999995,1.5,2,1.0986122886681098
The Grill House Rooftop (Khaoyai),0,Everyday Casual Dining,159.8,2.8333333333333335,4,1.9459101490553132
The Grille & Picolo Eatery,0,Everyday Casual Dining,174.0,2.0,1,0.6931471805599453
The Hilltop Aonang (Krabi),0,Everyday Casual Dining,223.5,3.0,2,1.0986122886681098
The House by Hongkong House,0,Everyday Casual Dining,193.5,4.0,4,1.6094379124341003
The House of Smooth Curry - The Athenee Hotel,0,Everyday Casual Dining,346.3333333333333,3.0,3,1.3862943611198906
The Hub Cafe and Eatery,0,Everyday Casual Dining,118.8,2.0,1,0.6931471805599453
The Hungry Duck Central Embassy,0,Everyday Casual Dining,188.4,2.5,2,1.0986122886681098
The Karaked Siam Square One,0,Everyday Casual Dining,99.0,2.0,1,0.6931471805599453
The Karaked Sukhumvit 36,0,Everyday Casual Dining,59.9,2.0,1,0.6931471805599453
The Kinopolis ,0,Everyday Casual Dining,514.8,1.0,1,0.6931471805599453
The Kitchen Table (Buffet) at W Bangkok Hotel ,1,Experience-Oriented Dining,523.5666666666667,8.022222222222222,14,3.828641396489095
The Kites Eatery at INNSiDE by Meliá Bangkok Sukhumvit,0,Everyday Casual Dining,467.64,11.0,1,0.6931471805599453
The Lancaster Bar at Lancaster Bangkok,0,Everyday Casual Dining,78.0,1.0,1,0.6931471805599453
The Letter Press Cafe & Restaurant at The Printing House Poshtel Bangkok,0,Everyday Casual Dining,155.0,2.0,1,0.6931471805599453
The Living Room at Sheraton Grande Sukhumvit A Luxury Collection Hotel,0,Everyday Casual Dining,515.6285714285714,3.142857142857143,4,2.0794415416798357
The Lobby Lounge at Hyatt Regency Bangkok Sukhumvit,1,Experience-Oriented Dining,169.71428571428572,2.5714285714285716,7,2.0794415416798357
The Local Restaurant Don Mueang - Rangsit,0,Everyday Casual Dining,281.61,6.0,4,1.6094379124341003
The Market Restaurant at Mercure Bangkok Sukhumvit 24 ,0,Everyday Casual Dining,205.79999999999998,4.0,3,1.3862943611198906
The Market@5 At Eastin Grand Phayathai Hotel Bangkok,1,Experience-Oriented Dining,434.6828571428572,3.357142857142857,9,2.70805020110221
The Mayflower Restaurant at Dusit Princess Srinakarin,1,Experience-Oriented Dining,382.075,4.25,5,2.1972245773362196
The Mulberry Chinese Cuisine The Berkeley Hotel,0,Everyday Casual Dining,391.75714285714287,4.142857142857143,3,2.0794415416798357
The O.S.S by Jim Thompson,0,Everyday Casual Dining,176.4,2.5,2,1.0986122886681098
The Oasis at Hotel Nikko Bangkok,0,Everyday Casual Dining,169.9,1.0,1,0.6931471805599453
The Oyster Bay 101 True Digital Park ,0,Everyday Casual Dining,174.64999999999998,3.25,4,1.6094379124341003
The Pablo Bangkok,0,Everyday Casual Dining,189.12,2.0,3,1.6094379124341003
The Park Restaurant & Cafe Si Racha (Chonburi),0,Everyday Casual Dining,154.8,3.0,1,0.6931471805599453
The Pasta Apartment Silom,0,Everyday Casual Dining,698.4,7.333333333333333,3,1.3862943611198906
The Pinnacle Haus,0,Everyday Casual Dining,54.0,1.0,1,0.6931471805599453
The Planet Cruise ,0,Everyday Casual Dining,420.0,2.0,1,0.6931471805599453
The Quad @ Landmark Bangkok Hotel,0,Everyday Casual Dining,130.0,2.5,2,1.0986122886681098
The Raweekanlaya Dining by The Raweekanlaya Bangkok Wellness Cuisine Resort,0,Everyday Casual Dining,227.88,4.0,1,0.6931471805599453
The Red Door BKK,0,Everyday Casual Dining,420.71999999999997,3.2,5,1.791759469228055
The Rooftop by Mode Sathorn Hotel,0,Everyday Casual Dining,419.8,2.0,2,1.0986122886681098
The Salil Hotel Riverside - Bangkok Staycation,0,Everyday Casual Dining,940.8,3.0,2,1.0986122886681098
"The Sanctuary Resort Pattaya, BW Signature Collection Staycation (Pattaya)",0,Everyday Casual Dining,407.88,2.0,1,0.6931471805599453
The Seafood Cafe & Restaurant,1,Experience-Oriented Dining,369.9375,3.375,7,2.833213344056216
The Second BKK,0,Everyday Casual Dining,237.20000000000002,2.3333333333333335,2,1.3862943611198906
The Siam Tea Room (Asiatique the Riverfront Branch),1,Experience-Oriented Dining,149.375,4.25,5,2.1972245773362196
The Silk Road - The Athenee Hotel,1,Experience-Oriented Dining,473.65,3.5,7,2.1972245773362196
The Sky 32 at Grande CentrePoint Hotel (Pattaya),1,Experience-Oriented Dining,255.0909090909091,2.6363636363636362,6,2.4849066497880004
The Speakeasy Rooftop Bar Bangkok,0,Everyday Casual Dining,239.88,2.0,1,0.6931471805599453
The Square Novotel Bangkok Platinum Pratunam,0,Everyday Casual Dining,151.2,3.0,1,0.6931471805599453
The Square at Novotel Bangkok Bangna,0,Everyday Casual Dining,206.16,2.0,1,1.0986122886681098
The Square at Novotel Bangkok Siam Square ,1,Experience-Oriented Dining,371.2451612903226,3.6774193548387095,9,3.4657359027997265
The St. Regis Bar and The Drawing Room,0,Everyday Casual Dining,200.0,2.0,3,1.3862943611198906
"The Standard Grill at The Standard, Bangkok Mahanakhon",0,Everyday Casual Dining,324.6,2.6,5,1.791759469228055
The Station at Mercure Bangkok Makkasan,0,Everyday Casual Dining,214.20000000000002,3.5,2,1.6094379124341003
"The Tram Restaurant, Bar & Wine Cellar (Pattaya)",0,Everyday Casual Dining,119.88,2.0,1,0.6931471805599453
The Urban Deck Cafe I Bistro I Bar,0,Everyday Casual Dining,274.8,3.0,1,0.6931471805599453
The Vue Bar Rooftop at Mercure Bangkok Sukhumvit 24 ,0,Everyday Casual Dining,238.5,2.75,4,1.6094379124341003
The White House Bangkok,0,Everyday Casual Dining,310.8,2.0,1,0.6931471805599453
The' Tea House FN Outlet (Hua Hin),0,Everyday Casual Dining,157.2,4.0,2,1.0986122886681098
Theatre Residence Staycation,0,Everyday Casual Dining,408.0,2.0,1,0.6931471805599453
Theatre Riverside,0,Everyday Casual Dining,237.6,2.0,1,0.6931471805599453
Thien Duong at Baan Dusit Thani,1,Experience-Oriented Dining,352.1065217391304,3.9565217391304346,10,3.1780538303479458
Thong Kee Restaurant ,1,Experience-Oriented Dining,124.32,4.0,4,2.1972245773362196
Thong Nua Kao Premium Thai BBQ Banthat Thong,0,Everyday Casual Dining,172.5,3.0,2,1.0986122886681098
ThreeSixty Jazz Lounge at Millennium Hilton Bangkok,1,Experience-Oriented Dining,210.09473684210525,2.0526315789473686,7,2.995732273553991
ThreeSixty Rooftop Bar at Millennium Hilton Bangkok,1,Experience-Oriented Dining,214.09714285714284,1.8571428571428572,5,2.0794415416798357
Throwback Rooftop Bangkok at Silom Edge,0,Everyday Casual Dining,275.16,2.3333333333333335,2,1.3862943611198906
Tibet Gate,0,Everyday Casual Dining,178.79999999999998,3.0,3,1.3862943611198906
Tiger Gyu Moo-krata,0,Everyday Casual Dining,67.2,2.0,1,0.6931471805599453
Tikishi Paradise Park ,0,Everyday Casual Dining,161.94,2.5,2,1.0986122886681098
Tikishi Suksawat,0,Everyday Casual Dining,166.8,3.0,1,0.6931471805599453
Tillie Bar,0,Everyday Casual Dining,238.8,2.0,1,0.6931471805599453
Timber & Toast at Le Bali Resort & Spa (Pattaya),0,Everyday Casual Dining,138.0,2.0,1,0.6931471805599453
Time's Dining Ari Hills,0,Everyday Casual Dining,184.32000000000002,3.0,2,1.3862943611198906
Time's Dining Gateway At Bang Sue,0,Everyday Casual Dining,230.808,3.8,5,1.791759469228055
Ting Tai Fu,0,Everyday Casual Dining,132.0,4.0,1,0.6931471805599453
Tiva Urban Thaittoria at Pullman Bangkok Hotel G,0,Everyday Casual Dining,90.0,2.0,3,1.3862943611198906
Toast Brunch & Brew (Pattaya),0,Everyday Casual Dining,154.8,3.0,1,0.6931471805599453
Together & Co at Hilton Garden Inn Bangkok Riverside,0,Everyday Casual Dining,106.8,2.5,1,1.0986122886681098
Tokyo Kushiyaki lzakaya & Bar,0,Everyday Casual Dining,131.88,2.0,4,1.6094379124341003
Tong Tong Haan Kanlapaphruek,0,Everyday Casual Dining,70.8,2.0,1,0.6931471805599453
Tong Tong Haan Thanon Chan,0,Everyday Casual Dining,70.8,2.0,1,0.6931471805599453
Tongnorth Express Sai Mai,0,Everyday Casual Dining,70.8,3.0,1,0.6931471805599453
Tongtemtoh Bkk Sai2,0,Everyday Casual Dining,166.8,5.0,1,0.6931471805599453
Toni Toni-Eat Drink Workshop,0,Everyday Casual Dining,82.2,2.0,1,0.6931471805599453
Tony's Sukhumvit 11,0,Everyday Casual Dining,262.8,2.0,2,1.0986122886681098
Top Knot Rooftop Bar & Restaurant at Hotel Once Bangkok,0,Everyday Casual Dining,256.90000000000003,2.0,2,1.3862943611198906
Topazio Bar at La Miniera Pool Villas (Pattaya),0,Everyday Casual Dining,300.0,4.0,1,0.6931471805599453
Topgolf Megacity,0,Everyday Casual Dining,201.6,7.666666666666667,3,1.9459101490553132
Toplofty Cafe (Khao Yai),0,Everyday Casual Dining,86.0,3.0,2,1.0986122886681098
Tops EATERY Central Chidlom,0,Everyday Casual Dining,99.9,2.0,1,0.6931471805599453
Tops EATERY Central Ladprao,0,Everyday Casual Dining,99.9,2.0,1,0.6931471805599453
Tops EATERY Central Patong (Phuket),0,Everyday Casual Dining,153.23333333333335,2.6666666666666665,3,1.3862943611198906
Tops EATERY CentralWorld,1,Experience-Oriented Dining,122.75714285714287,2.2857142857142856,6,2.0794415416798357
Tops EATERY Porto de Phuket,0,Everyday Casual Dining,99.9,2.0,1,0.6931471805599453
Tops EATERY Rama 2,0,Everyday Casual Dining,139.9,2.5,2,1.0986122886681098
Totonoi Sauna & Onsen整 ,0,Everyday Casual Dining,326.23199999999997,1.6,5,1.791759469228055
Trader Vic's at Anantara Riverside Bangkok Resort,0,Everyday Casual Dining,422.05,2.0,2,1.0986122886681098
Treat Restaurant at Oakwood Hotel & Residence Bangkok ,0,Everyday Casual Dining,72.0,2.0,1,0.6931471805599453
Treehouse Health Bar,0,Everyday Casual Dining,102.0,2.0,1,0.6931471805599453
Tropicana At NH Bangkok Sukhumvit Boulevard,0,Everyday Casual Dining,179.64,3.0,1,0.6931471805599453
Tsu Japanese Restaurant at JW Marriott Hotel Bangkok,0,Everyday Casual Dining,420.0,2.0,1,0.6931471805599453
Tsubohachi Beehive,0,Everyday Casual Dining,238.8,4.0,1,0.6931471805599453
Tsubohachi Central Westgate,0,Everyday Casual Dining,118.8,2.0,1,0.6931471805599453
Tsubohachi Cosmo Bazaar,0,Everyday Casual Dining,118.8,2.0,1,0.6931471805599453
Tsubohachi Robinson Ratchaphruek,0,Everyday Casual Dining,178.8,3.0,1,1.0986122886681098
Tsubohachi The Promenade,0,Everyday Casual Dining,357.6,5.0,1,0.6931471805599453
Tsubohachi Zpell Future Park,0,Everyday Casual Dining,190.8,3.0,1,0.6931471805599453
Tsuru Saru イザカヤ,0,Everyday Casual Dining,184.8342857142857,2.5714285714285716,4,2.0794415416798357
Tu Bar Rooftop at Sri Panwa (Phuket),0,Everyday Casual Dining,160.0,2.0,1,0.6931471805599453
Tuengnua Tuengtua Sathon,0,Everyday Casual Dining,364.8,5.0,1,0.6931471805599453
Tukabkhao by Jerajaras Bangkok Kreetha,0,Everyday Casual Dining,161.4,5.0,2,1.0986122886681098
Tukabkhao by Jerajaras Don Mueang,0,Everyday Casual Dining,100.8,3.0,2,1.0986122886681098
Tum 20 Ratchada-Sutthisan,0,Everyday Casual Dining,82.8,2.0,1,0.6931471805599453
Tum 20 Saimai,0,Everyday Casual Dining,256.8,7.0,1,0.6931471805599453
Tum Surin,0,Everyday Casual Dining,58.8,1.0,1,0.6931471805599453
Tum-Pak-Pert Cafe’ & Restaurant,0,Everyday Casual Dining,126.0,3.0,1,0.6931471805599453
Tunu Tarnar,0,Everyday Casual Dining,339.6,2.4,5,1.791759469228055
UGO Ristorante Italiano,0,Everyday Casual Dining,138.0,2.0,1,0.6931471805599453
UNO MAS at Centara Grand Central World,1,Experience-Oriented Dining,548.75,4.5,6,2.1972245773362196
UTOPIA Bangkok Tarot & Wine,0,Everyday Casual Dining,130.8,2.0,1,0.6931471805599453
Umai Shabu Shabu Twin Town,0,Everyday Casual Dining,71.76,2.0,1,0.6931471805599453
Unicorn Cruise ,0,Everyday Casual Dining,620.0116666666667,3.8333333333333335,4,1.9459101490553132
Untill Today Coffee,0,Everyday Casual Dining,58.8,2.0,1,0.6931471805599453
Up & Above Restaurant and Bar (Rooftop) at The Okura Prestige Bangkok,2,Premium Buffet & Large-Format Dining,840.0,12.0,1,0.6931471805599453
VANIDA Bangkok,0,Everyday Casual Dining,166.8,2.0,1,0.6931471805599453
VIVIN Asok ,0,Everyday Casual Dining,198.0,2.5,2,1.0986122886681098
VIVIN Sukhumvit 22,0,Everyday Casual Dining,122.4,2.0,2,1.0986122886681098
Va Presto,0,Everyday Casual Dining,271.2,4.0,4,1.791759469228055
Valia Hotel Bangkok Staycation,0,Everyday Casual Dining,515.88,2.0,1,0.6931471805599453
Vamps Cuisine,0,Everyday Casual Dining,322.8,3.0,1,0.6931471805599453
Vana Nava Sky Bar Rooftop at Holiday Inn (Hua Hin),0,Everyday Casual Dining,274.8,3.25,3,1.6094379124341003
Vana Nava Water Jungle (Hua Hin),0,Everyday Casual Dining,420.16,3.0,1,0.6931471805599453
Vantage Point One Bangkok,1,Experience-Oriented Dining,539.3786666666667,5.626666666666667,18,4.330733340286331
Vantage Point QSNCC,1,Experience-Oriented Dining,268.2351351351352,2.6486486486486487,12,3.6375861597263857
Veganerie Concept,0,Everyday Casual Dining,62.4,2.0,1,0.6931471805599453
Veganerie Grand Palace,0,Everyday Casual Dining,90.0,2.0,1,0.6931471805599453
Veganerie Lasalle,0,Everyday Casual Dining,118.2,3.0,2,1.0986122886681098
Veganerie Nana,0,Everyday Casual Dining,146.4,3.0,1,0.6931471805599453
Veganerie Ratchathewi,0,Everyday Casual Dining,87.6,2.0,4,1.791759469228055
Veganerie Silom,0,Everyday Casual Dining,90.0,2.0,3,1.3862943611198906
Vegas Cafe & Gallery,0,Everyday Casual Dining,131.35999999999999,3.0,3,1.3862943611198906
Vela - Low&Slow Cooked Phet Kasem,0,Everyday Casual Dining,381.6,4.0,1,0.6931471805599453
Vela - Low&Slow Cooked Phutthamonthon Sai 2,0,Everyday Casual Dining,166.8,2.0,2,1.0986122886681098
Vela - Low&Slow Cooked Rattanathibet,0,Everyday Casual Dining,166.8,2.0,2,1.0986122886681098
Ventisi Restaurant Centara Grand at CentralWorld,0,Everyday Casual Dining,457.8,4.2,4,1.791759469228055
Verde - Café & Restaurant ,0,Everyday Casual Dining,139.2,2.0,1,0.6931471805599453
Versailles Palace Nonthaburi,0,Everyday Casual Dining,215.52,4.0,1,0.6931471805599453
Vertigo Rooftop Banyan Tree,1,Experience-Oriented Dining,640.5190476190476,2.2857142857142856,16,3.091042453358316
Vertigo TOO Banyan Tree,1,Experience-Oriented Dining,286.7527027027027,2.2162162162162162,23,4.31748811353631
View & Grill Rooftop Bar-B-Q,0,Everyday Casual Dining,210.0,4.0,1,0.6931471805599453
View Tiew Mai,0,Everyday Casual Dining,102.0,2.0,1,0.6931471805599453
Villa Deva Resort & Hotel Bangkok Staycation,0,Everyday Casual Dining,1199.88,2.0,1,0.6931471805599453
Vincere La Pizza,0,Everyday Casual Dining,226.8,3.0,1,0.6931471805599453
Virgin Rooftop (Pattaya),0,Everyday Casual Dining,219.0,2.0,1,0.6931471805599453
Viu The St. Regis Bangkok,1,Experience-Oriented Dining,415.94,2.533333333333333,10,2.772588722239781
Viva Alangka Cruise,0,Everyday Casual Dining,636.175,3.0,2,1.0986122886681098
W Lounge at W Bangkok,0,Everyday Casual Dining,297.0,3.0,2,1.0986122886681098
W Omakase Pradit Manutham,0,Everyday Casual Dining,466.62,1.5,3,1.6094379124341003
Wagyu Kurabu Premium Yakiniku ,0,Everyday Casual Dining,381.24,4.0,1,0.6931471805599453
Wagyu Yakiniku Ken,0,Everyday Casual Dining,350.64,2.0,1,0.6931471805599453
Wagyusun Sukhumvit 22 ,0,Everyday Casual Dining,231.12,3.0,1,0.6931471805599453
Wahn Jeab,0,Everyday Casual Dining,150.0,2.0,1,0.6931471805599453
Wake Me Up Café & Bistro,0,Everyday Casual Dining,58.8,2.0,1,0.6931471805599453
Walala Beach Bar at Cape Dara Resort (Pattaya),0,Everyday Casual Dining,142.8,2.0,1,0.6931471805599453
Walk Rooftop Bar at Centara Watergate Pavilion Hotel Bangkok,0,Everyday Casual Dining,214.20000000000002,2.0,2,1.0986122886681098
Wander BKK,0,Everyday Casual Dining,178.2,2.5,2,1.0986122886681098
Wangluang,0,Everyday Casual Dining,106.8,1.0,1,0.6931471805599453
Wanwaan.BKK,0,Everyday Casual Dining,112.8,5.0,1,0.6931471805599453
Washo Japanese Restaurant,0,Everyday Casual Dining,218.4,3.0,2,1.0986122886681098
Waves & Wind Grande Centre Point (Pattaya),0,Everyday Casual Dining,226.0,3.0,2,1.791759469228055
West Coast Thailand,0,Everyday Casual Dining,318.8,3.3333333333333335,3,1.3862943611198906
Whale Klang Krung by Na Klongwan,0,Everyday Casual Dining,369.59999999999997,2.3333333333333335,3,1.3862943611198906
White House Cafe & Restaurant ,0,Everyday Casual Dining,62.4,2.0,2,1.0986122886681098
White Lotus Restaurant and Rooftop at Hilton Resort & Spa (Hua Hin),0,Everyday Casual Dining,451.8999999999999,5.0,2,1.3862943611198906
Whole Gain Changmoi (Chiangmai),0,Everyday Casual Dining,82.8,2.0,1,0.6931471805599453
Whole Gain Old Town (Chiangmai),0,Everyday Casual Dining,70.8,2.0,1,0.6931471805599453
Wine DE' Suu ,0,Everyday Casual Dining,143.4,2.0,1,0.6931471805599453
Wine I Love You Asiatique The Riverfront,0,Everyday Casual Dining,220.5,3.25,2,1.6094379124341003
Winner House Vietnamese Cuisine ,0,Everyday Casual Dining,165.6,2.0,1,0.6931471805599453
Witch Luck Cafe & Restaurants,0,Everyday Casual Dining,117.6,4.0,1,0.6931471805599453
Wok Wok Andaz Pattaya Jomtien Beach (Pattaya),0,Everyday Casual Dining,299.0,3.0,1,0.6931471805599453
Wonderful Pearl Cruise,0,Everyday Casual Dining,781.2,4.5,2,1.0986122886681098
Wuunwine,0,Everyday Casual Dining,126.0,2.0,1,0.6931471805599453
XSO Kitchen at Best Western Plus Nexen (Pattaya),0,Everyday Casual Dining,174.0,3.0,1,0.6931471805599453
XYZ Pinklao,0,Everyday Casual Dining,126.0,2.0,2,1.0986122886681098
Xi An Yiam New Petchaburi,0,Everyday Casual Dining,82.8,2.0,1,1.0986122886681098
Xiao Fuwang Hotpot (Central Westville),0,Everyday Casual Dining,200.4,5.0,2,1.0986122886681098
Xiao Fuwang Hotpot (One Bangkok),1,Experience-Oriented Dining,149.46666666666667,2.5555555555555554,7,2.302585092994046
Xin Tian Di Crowne Plaza Bangkok Lumpini Park,1,Experience-Oriented Dining,324.73241379310343,4.275862068965517,9,3.4011973816621555
YANKII- Robatayaki & Bar,0,Everyday Casual Dining,514.8,2.0,3,1.3862943611198906
YAWA Modern Japanese Cuisine,0,Everyday Casual Dining,269.4,4.5,2,1.0986122886681098
YOK Chinese Restaurant | The Emerald Hotel,1,Experience-Oriented Dining,563.0,5.0,5,2.3978952727983707
YTSB SUSHIBAR - VIE Hotel Bangkok,0,Everyday Casual Dining,250.0,1.0,1,0.6931471805599453
Yakiniku Marukyu Ito 焼肉丸久伊藤 ,0,Everyday Casual Dining,435.59999999999997,3.0,2,1.0986122886681098
Yakiniku Shoutaian 2nd Rich,0,Everyday Casual Dining,881.37,3.0,3,1.6094379124341003
Yakiniku Tan & Shabushabu,0,Everyday Casual Dining,113.03999999999999,1.5,2,1.0986122886681098
Yamazato at The Okura Prestige Bangkok,0,Everyday Casual Dining,700.0,2.0,1,0.6931471805599453
Yang Gao Gorn,0,Everyday Casual Dining,114.0,2.0,1,1.0986122886681098
Yanghin Seuton Geulil Rama 4,0,Everyday Casual Dining,143.52,2.0,1,0.6931471805599453
Yao Restaurant Bangkok Marriott Hotel The Surawongse,0,Everyday Casual Dining,657.0,9.0,1,0.6931471805599453
