input_string,found,official_name,city,country,formatted_address,rating,website,error
Burbrit Craft Beer Phra Khanong,True,"Burbrit Craft Beer @Phra Khanong BTS, Bangkok",,Thailand,"Unit 106, Summer Hub, 1778 Sukhumvit Rd, Khwaeng Phra Khanong, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand",4.9,https://burbrit.com/phra-khanong-bts/,
Burbrit Craft Beer Sukhumvit 22,True,"Burbrit Craft Beer @Sukhumvit 22, Bangkok",,Thailand,"Unit 6, Ground Floor, 1 Sukhumvit Soi 22, Khwaeng Khlong Tan Nuea, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand",4.8,https://burbrit.com/burbrit-craft-beer-Bangkok-sukhumvit-22/,
Ministry Of Crab,True,Ministry of Crab Singapore,Singapore,Singapore,"Block 06 Dempsey Rd, Singapore 249683",4.4,https://www.ministryofcrab.sg/,
Bottega del Gusto,True,Bottega del Gusto,Skopje,North Macedonia,"Maksim Gorki 21, Skopje 1000, North Macedonia",3.9,https://instagram.com/bdg.skopje,
DOTD BAR,True,DOTD BAR,Tambon Maha Sawat,Thailand,"77 9, Tambon Maha Sawat, Amphoe Bang Kruai, Chang Wat Nonthaburi 11130, Thailand",4.9,https://www.facebook.com/share/1QE7n4cAzU/?mibextid=wwXIfr,
Craftfiti BKK,True,CRAFTFITI BKK Craft Beer Bar & Restaurant,,Thailand,"171 Soi Sukhumvit 101/2, Bang Na Nuea, Khet Bang Na, Krung Thep Maha Nakhon 10260, Thailand",4.9,https://www.facebook.com/CraftfitiBKK,
Niku Machi,True,Niku Machi 肉まち,Tambon Sam Rong Nua,Thailand,"979 หมู่ที่ 9 Bearing 107 Rd, Tambon Sam Rong Nua, อำเภอ มืองสมุทรปราการ, Chang Wat Samut Prakan 10270, Thailand",4.9,https://www.facebook.com/nikumachi.bearing.lasalle,
Xiao Fuwang Hotpot (Central Westville),True,Xiao Fuwang (Central Westville),Tambon Maha Sawat,Thailand,"G Floor, Central Westville, Thanon Ratchaphruek, Tambon Maha Sawat, Amphoe Bang Kruai, Chang Wat Nonthaburi 11130, Thailand",4.9,https://www.facebook.com/share/1BNaAKDKHj/?mibextid=wwXIfr,
Xiao Fuwang Hotpot (One Bangkok),True,Xiao Fuwang (One Bangkok),,Thailand,"5th Floor, Zone Parade, One Bangkok Entrance 3, ถ. พระรามที่ 4 แขวงลุมพินี เขตปทุมวัน กรุงเทพมหานคร 10330, Thailand",4.8,,
Yunnan Renjia,True,Qu Jing Ren Jia,Singapore,Singapore,"129 Rangoon Rd, Singapore 218407",4.1,,
Blue Elephant Sathorn,True,Blue Elephant Bangkok Sathorn Cooking School & Restaurant,,Thailand,"BTS Surasak station, 41 S Sathon Rd, Khwaeng Yan Nawa, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand",4.5,https://www.blueelephant.com/bangkok,
Blue Elephant Sukhumvit,True,Blue Elephant Bangkok Sukhumvit Thai Heritage Cuisine,,Thailand,"27 Soi Sukhumvit 13, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",4.8,https://blueelephant.com/,
Saloon Ari,True,Saloon Ari,,Thailand,"21 Thanon Sutthisan Winitchai, Khwaeng Samsen Nai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",4.8,,
Caesa Delicious Bang Bon 3,True,Caesa Delicious,,Thailand,"670 ถ. บางบอน 3 Bang Bon Nuea, Khet Bang Bon, Krung Thep Maha Nakhon 10150, Thailand",4.9,https://www.facebook.com/people/Caesa-Delicious/61553039798213/,
Kisekhi Craft and Fusion Buffet,True,Kisekhi Buffet Restaurant,,Thailand,"45 Soi Sukhumvit 63, Khwaeng Phra Khanong Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",4.5,https://www.facebook.com/share/16XAnmWz6D/?mibextid=wwXIfr,
Cha La Restaurant and Bar (Khao Yai),True,Cha La Restaurant and Bar,Tambon Mu Si,Thailand,"219 หมู่ที่ 4 Thanon Thanaratch, Tambon Mu Si, Amphoe Pak Chong, Chang Wat Nakhon Ratchasima 30450, Thailand",4.9,https://hotelmys.com/,
Thaveechai Pochana Suan Mali,True,ทวีชัยโภชนา | Thaveechai Pochana สาขาสวนมะลิ,,Thailand,"36, 38 ถ. เฉลิมเขต 4 Khwaeng Wat Thepsirin, Khet Pom Prap Sattru Phai, Krung Thep Maha Nakhon 10100, Thailand",4.3,,
"Castaway Restaurant, Café & Pool Bar (Pattaya)",True,Castaway Café Pattaya,Muang Pattaya,Thailand,"888 Muang Pattaya, Amphoe Bang Lamung, Chang Wat Chon Buri 20150, Thailand",4.6,,
Thaveechai Pochana Rama 3,True,ทวีชัยโภชนา | Thaveechai Pochana สาขาพระรามสาม,,Thailand,"662/73-74, แขวงบางโพงพาง เขตยานนาวา กรุงเทพมหานคร 10120, Thailand",4.3,,
Thaveechai Pochana Kallapaphruek,True,ทวีชัยโภชนา | Thaveechai Pochana สาขากัลปพฤกษ์,,Thailand,"88 265 ถนน กัลปพฤกษ์ Khwaeng Bang Khae, Khet Bang Khae, Krung Thep Maha Nakhon 10140, Thailand",4.1,https://www.facebook.com/ThaveechaiPochana,
"The Tram Restaurant, Bar & Wine Cellar (Pattaya)",True,The Tram Restaurant / Bar & Wine Cellar,Muang Pattaya,Thailand,"888, Muang Pattaya, Pattaya, Chang Wat Chon Buri 20150, Thailand",4.5,https://thegemspattaya.com/hotel-dining,
Esan Kampang Kitchen Chinnakhet,True,Esaan Nation Kitchen,,Thailand,"390/1 Sukhumvit Rd, Khwaeng Khlong Toei, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand",4.2,,
Esan Kampang Kitchen Sri Racha (Chonburi),True,ครัวอีสานคำแพง Esan Kampang kitchen สาขาศรีราชา,Tambon Si Racha,Thailand,"เลขที่ 97 Tambon Si Racha, Amphoe Si Racha, Chang Wat Chon Buri 20110, Thailand",4.6,https://www.facebook.com/profile.php?id=61575651191611,
Plearn - Rooftop Restaurant & Bar (Phuket),True,PLEARN RESTAURANT,Tambon Ratsada,Thailand,"138/3 ซอยศรีสุชาติวิว Chalermprakiat Ratchakan Thi 9 Road, Tambon Ratsada, เมือง Chang Wat Phuket 83000, Thailand",4.7,http://www.facebook.com/plearnrestaurantlounge,
Nowhere BKK,True,Nowhere,,Thailand,"3 Sukhumvit Rd, Khwaeng Phra Khanong Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",4.4,https://www.facebook.com/nowherebkk/,
Boon Tong Kee The Mall Lifestore Bangkae,True,Boon Tong Kee The Mall Lifestore Bangkae,,Thailand,"83 เพชรเกษม 34 Khwaeng Bang Khae Nuea, Khet Bang Khae, Krung Thep Maha Nakhon 10160, Thailand",4.5,,
Boon Tong Kee Central Rama 2 ,True,Boon Tong Kee (บุญตงกี่) เซ็นทรัลพลาซา พระราม2,,Thailand,"เลขที่ 160 อาคารศูนย์การค้าเซ็นทรัลพลาซา พระราม 2 UNIT KG20-21 ชั้นG Rama II Rd, Khwaeng Samae Dam, Khet Bang Khun Thian, Krung Thep Maha Nakhon 10150, Thailand",4.8,,
The Mesh Bangkok ,True,The Mesh Bangkok Sukhumvit 22 เดอะ เมช แบงค็อก สุขุมวิท 22,,Thailand,"30 Sukhumvit Soi 22, Khwaeng Khlong Toei, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand",4.8,https://www.themeshbangkoksukhumvit22.com/,
Hom Duan,True,Hom Duan,,Thailand,"klongtannuea (BTS, ถนน เอกมัย แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพมหานคร 10110, Thailand",4.5,https://www.facebook.com/homduaninbkk/,
Gut Space,True,GUT SPACE BANGKOK,,Thailand,"44, 5 ซ.อรรคพัฒน์ Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",4.8,,
Time's Dining Ari Hills,True,FUKU GRAND,,Thailand,"428 Soi Prayat Sap 1, Khwaeng Samsen Nai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",4.4,https://www.facebook.com/fukugrand,
Happening Dine and Bar,True,Happening,,Thailand,"389 Si Lom Rd, Si Lom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",4.7,http://www.facebook.com/happening.dineandbar,
Time's Dining Gateway At Bang Sue,True,Gateway บางซื่อ,,Thailand,"ชั้น3 ศูนย์การค้าเกตเวย์แอทบางซื่อ 168/10 Room 3011 No.162/1-2 New Open Gateway Bangsue 168 Pracharaj2 Road Khwaeng Bang Sue, Khet Bang Sue, Krung Thep Maha Nakhon 10800, Thailand",3.2,,
Everbean Pizzeria (Phuket),True,Everbean PIZZERIA Phuket,Amphoe Mueang Phuket,Thailand,"52 Thanon Ratsada, Tambon Talat Nuea, Amphoe Mueang Phuket, Chang Wat Phuket 83000, Thailand",4.6,http://everbeanphuket.com/,
Sen Sai Isan Suvarnabhumi,True,เส้นสายอีสานสุวรรณภูมิ Sensai Esan Suvarnabhumi,,Thailand,"69 53 Thanon Khum Klao, Khwaeng Saen Saep, Khet Min Buri, Krung Thep Maha Nakhon 10510, Thailand",4.3,http://m.me/SensaiBkk,
Boat Seafood (Phuket),True,boat seafood 船海鲜,Amphoe Mueang Phuket,Thailand,"rasada, 39 Thanon Ratsada, Tambon Talat Nuea, Amphoe Mueang Phuket, Chang Wat Phuket 83000, Thailand",4.8,,
Escape Pool Club At Centara Karon Resort (Phuket),True,Centara Karon Resort Phuket,Tambon Karon,Thailand,"502/3 Patak Rd, Tambon Karon, Amphoe Mueang Phuket, Chang Wat Phuket 83100, Thailand",4.5,http://www.centarahotelsresorts.com/centara/ckr,
Ao Talay Theprak Saphan Mai,True,อ่าวทะเล เทพรักษ์ สะพานใหม่,,Thailand,"16 Khwaeng Khlong Thanon, Khet Sai Mai, Krung Thep Maha Nakhon 10220, Thailand",4.9,https://www.facebook.com/share/16DDgjtnED/?mibextid=wwXIfr,
Khrua Baan Suan,True,Baan Suan Krua,Amphoe Ko Samui,Thailand,"94 Tambon Ang Thong, Amphoe Ko Samui, Chang Wat Surat Thani 84140, Thailand",4.8,,
GyuBei Yakiniku,True,【焼肉】牛兵衛 Yakiniku Gyubei,Singapore,Singapore,"100 Tras St, #03-10/11 100AM Mall, Singapore 079027",4.7,https://www.instagram.com/yakiniku_gyubei_sg/,
Bright Side Brunch Bar,True,Bright Side Italian Restaurant,Cleveland,United States,"1948 W 25th St, Cleveland, OH 44113, USA",4.4,https://www.brightsidecle.com/,
Bangkok Chim Chum ,True,Bangkok Chim Chum,,Thailand,"1321 Charoen Nakhon Rd, Khwaeng Bang Lamphu Lang, Khet Khlong San, Krung Thep Maha Nakhon 10600, Thailand",4.8,https://www.facebook.com/profile.php?id=100083167436559,
Durianism Cafe and NiTO Japanese restaurant Ayutthaya,True,Durianism Cafe and NiTO Japanese restaurant Ayutthaya,Amphoe Phra Nakhon Si Ayutthaya,Thailand,"55 Tambon Ko Rian, Amphoe Phra Nakhon Si Ayutthaya, Chang Wat Phra Nakhon Si Ayutthaya 13000, Thailand",4.9,https://www.facebook.com/DurianismxNiTO/,
Chinda Hotpot Lat Krabang,True,สุกี้จินดา 金达火锅 BBQ CHINDA HOTPOT 005 สาขา ลาดพร้าว122,,Thailand,"209 1 Soi Lat Phrao 122, Khwaeng Phlabphla, Khet Wang Thonglang, Krung Thep Maha Nakhon 10310, Thailand",4.1,http://www.chindahotpot.com/,
Topazio Bar at La Miniera Pool Villas (Pattaya),True,Topazio Italiano & Gelato Bar,Muang Pattaya,Thailand,"La Miniera Pool Villas Pattaya 666 ม.1 Muang Pattaya, Amphoe Bang Lamung, Chang Wat Chon Buri 20150, Thailand",4.8,https://www.instagram.com/topaziobar/?hl=th,
Zaffiro Restaurant at La Miniera Pool Villas (Pattaya),True,Zaffiro Restaurant,Muang Pattaya,Thailand,"666 Muang Pattaya, Amphoe Bang Lamung, Chang Wat Chon Buri 20150, Thailand",4.7,http://www.laminierapattaya.com/,
Sarnies One Bangkok,True,Sarnies One Bangkok,,Thailand,"One Bangkok The Storeys 1st Floor 199 ถ. วิทยุ แขวงลุมพินี เขตปทุมวัน, แขวงลุมพินี เขตปทุม, กรุงเทพมหานคร 10330, Thailand",4.8,https://bookv5.chope.co/booking?rid=sarniesone2504bkk&source=rest_website.sarniesone&smart=1,
Sarnies & Friends,True,Sarnies & Friends,,Thailand,"951, Chai Phatthanasilp, 35 ถ. เจริญกรุง แขวงตลาดน้อย เขตสัมพันธวงศ์ กรุงเทพมหานคร 10110, Thailand",4.5,,
Sarnies Cantina,True,Sarnies Cantina,,Thailand,"549 Sukhumvit Alley 22 Khlongtan Sub-district, แขวงคลองตัน เขตคลองเตย กรุงเทพมหานคร 10110, Thailand",4.8,,
Brewave Pinklao,True,Brewave Pinklao,,Thailand,"1, 15 Thanon Somdet Phra Pin Klao, Khwaeng Arun Amarin, Khet Bangkok Noi, Krung Thep Maha Nakhon 10700, Thailand",4.9,https://www.facebook.com/Brewave?mibextid=LQQJ4d,
Namba Shabu Banthat thong,True,Namba Shabu (นัมบะ ชาบู) - บรรทัดทอง,,Thailand,"1001 Banthat Thong Rd, Khwaeng Wang Mai, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",4.4,https://www.facebook.com/NambaShabu?mibextid=LQQJ4d,
Namba Shabu Saimai,True,Namba Shabu (นัมบะ ชาบู) - สายไหม,,Thailand,"388/7 Sai Mai Rd, Khwaeng Sai Mai, Khet Sai Mai, Krung Thep Maha Nakhon 10220, Thailand",4.8,http://facebook.com/nambashabu,
Namba Shabu The Mall Lifestore Tha Phra,True,Namba Shabu (The Mall Lifestore Tha Phra),,Thailand,"ชั้น3, เดอะมอลล์ท่าพระ, Khwaeng Bukkhalo, Khet Thon Buri, Krung Thep Maha Nakhon 10600, Thailand",4.5,,
Club Rangoon,True,Club Rangoon,Singapore,Singapore,"76 Duxton Rd, Singapore 089535",4.6,https://clubrangoon.sg/,
Beppu Menkan,True,Beppu Menkan,Singapore,Singapore,"3 Pickering St, #01-32/33 China Square Central, Singapore 048660",4.3,https://beppu.com.sg/,
Tikishi Paradise Park ,True,TIKISHI สาขา Paradise Park,,Thailand,"61 Thanon Srinagarindra, Khwaeng Nong Bon, Khet Prawet, Krung Thep Maha Nakhon 10250, Thailand",4.9,https://www.facebook.com/tikishijapanese,
Rooftop Pool Bar @Hotel Royal Bangkok,True,Hotel Royal Bangkok,,Thailand,"3 Floor, Room 302, 421/4 Yaowarat Rd, Khwaeng Samphanthawong, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",4.2,http://www.hotelroyalbangkok.com/,
Tikishi Suksawat,True,"Tikishi Japanese Restaurant , ทีกิชิ ร้านอาหารญี่ปุ่น",Amphoe Phra Pradaeng,Thailand,"ครุใน ไนซ์มาร์เก็ต Suk Sawat 70 Road, Tambon Bang Kru, Amphoe Phra Pradaeng, Chang Wat Samut Prakan 10130, Thailand",4.8,https://www.facebook.com/tikishijapanese,
Sunny Beach House (Pattaya),True,Sunny Beach House Pattaya,ตำบล หนองปรือ,Thailand,"352, Asia Pattaya Hotel, หมู่ที่ 12 Soi Phra Tam Nak 4, ตำบล หนองปรือ, Amphoe Bang Lamung, Chang Wat Chon Buri 20150, Thailand",4.5,https://www.facebook.com/sunnybeachhouse.pattaya,
DAKJIB,True,DAKJIB (EmSphere),Bangkok,Thailand,"Thailand, Bangkok, Khlong Toei, Bangkok, Sukhumvit Rd, 5F. Emsphere. 628",4.6,http://www.dakjib.com/,
SOS Shabu Bangchak,True,SOS Shabu Buffet - Bangchak,,Thailand,"2423 Soi Sukhumvit 97/1, Khwaeng Bang Chak, Khet Phra Khanong, Krung Thep Maha Nakhon 10260, Thailand",4.8,,
SOS Shabu Bearing,True,SOS Shabu Buffet Bearing,,Thailand,"3764 Sukhumvit Rd, Khwaeng Bang Na, Khet Bang Na, Krung Thep Maha Nakhon 10260, Thailand",4.8,https://www.facebook.com/SharingOurShabu,
Baan Medsine,True,Ban Choon Medical Hall,Singapore,Singapore,"25 Bendemeer Rd, #01-571, Singapore 330025",3.7,,
Ma Maison ,True,MA MAISON,Singapore,Singapore,"200 Victoria St, #02 - 51, Singapore 188021",4.4,http://www.ma-maison.sg/,
Angel Shabu Mala Bearing 17,True,Angel Shabu Mala Bearing 17,Tambon Sam Rong Nua,Thailand,"443 Soi Kittikachorn, Tambon Sam Rong Nua, Amphoe Mueang Samut Prakan, Chang Wat Samut Prakan 10270, Thailand",4.8,https://www.facebook.com/profile.php?id=61567238279525,
Eldivino Thai (Phuket) ,True,Eldivino Thai Restaurant,Tambon Si Sunthon,Thailand,"194, 10 Thanon Si Sunthon, Tambon Si Sunthon, Amphoe Thalang, Chang Wat Phuket 83110, Thailand",4.9,,
The Governor Bangkok At Hilton Bangkok Grande Asoke,True,The Governor,,Thailand,"30 Sukhumvit 21 Rd, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",4.8,https://www.facebook.com/thegovernorbangkok,
Absurdities Singapore,True,Absurdities Singapore,Singapore,Singapore,"311 Jln Besar, Singapore 208970",4.8,https://www.absurdities.com.sg/,
Wonderland Upside Down,True,Wonderland Upside Down,Singapore,Singapore,"462 Serangoon Rd, #02-00, Singapore 218141",4.8,http://www.wonderlandupsidedown.com/,
The Market@5 At Eastin Grand Phayathai Hotel Bangkok,True,The Market@5,,Thailand,"18 Phaya Thai Rd, Khwaeng Thung Phaya Thai, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand",4.6,https://www.eastinhotelsresidences.com/eastingrandhotelphayathai/dining/the-market-5,
Teraoka Gyoza Siam Paragon ,True,Teraoka Gyoza (Siam Paragon) Floor G,,Thailand,"อาคาร ศูนย์การค้า สยามพารากอน ชั้น G เลขที่ 991 Rama I Rd, Khwaeng Pathum Wan, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",3.5,https://www.facebook.com/teraokagyoza/,
Teraoka Gyoza Central Ladprao,True,Teraoka Gyoza ( CentralPlaza Lardprao ) Floor B,,Thailand,"อาคาร ศูนย์การค้า เซ็นทรัล ลาดพร้าว ชั้น G เลขที่, 1697 ถ. พหลโยธิน แขวงลาดยาว เขตจตุจักร กรุงเทพมหานคร 10900, Thailand",3.4,https://www.facebook.com/teraokagyoza/,
Teraoka Gyoza Emsphere ,True,Teraoka Gyoza EmSphere,,Thailand,"628 ชั้นGEmsphere Sukhumvit Rd, Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand",4.4,,
View Tiew Mai,True,View Tiew Mai,,Thailand,"1035 2 Bang Khun Thian Road, Khwaeng Tha Kham, Khet Bang Khun Thian, Krung Thep Maha Nakhon 10150, Thailand",4.7,https://www.facebook.com/viewthewmai.seafood,
Krua Suan View Pla Mae Num,True,Krua Suan View Pla Mae Num,,Thailand,"430, 2 ถนนอนามัยงามเจริญ Khwaeng Tha Kham, Khet Bang Khun Thian, Krung Thep Maha Nakhon 10150, Thailand",4.4,https://www.facebook.com/share/1C7iEXGdVr/,
Loulou.bkk,True,LOULOU Cafe & Restaurant,,Thailand,"เลขที่ 573/1-4 Thanon Sutthisan Winitchai, Ratchadaphisek, Khet Din Daeng, Krung Thep Maha Nakhon 10400, Thailand",4.7,,
54 Shabu Buffet & Mala ,False,,,,,,,No results found
Pika Bar & Restaurant,True,PIKA BAR & RESTAURANT,,Thailand,"ศูนย์การค้า Pickadaily Bangkok 2343/C110 On Nut Rd, Khwaeng Suan Luang, Khet Suan Luang, Krung Thep Maha Nakhon 10250, Thailand",4.1,,
Baan Suan Rim Khlong Maha Sawat,True,Baan Suan Rim Klong Resort,Tambon Sala Dan,Thailand,"5 Tambon Sala Dan, Amphoe Ko Lanta, Chang Wat Krabi 81150, Thailand",4.6,https://www.hotelskrabi.com/baan-suan-rim-klong-resort/,
Im Pla Phao Prannok,True,อิ่มปลาเผา พรานนก,,Thailand,"เลขที่ 300 Phran Nok Phutthamonthon Sai 4 Rd, Khwaeng Bang Phrom, Khet Taling Chan, Krung Thep Maha Nakhon 10170, Thailand",4.2,http://www.implaphao.com/,
Kyo Roll En - Cafe & Meal Mega Bangna,True,Kyo Roll En Cafe & Meal Mega Bangna,Tambon Bang Kaeo,Thailand,"39 Thanon Bang Na-Trat Frontage, Tambon Bang Kaeo, Amphoe Bang Phli, Chang Wat Samut Prakan 10540, Thailand",4.6,http://www.kyorollen.com/,
Kyo Roll En - Cafe & Meal Central Rama 9,True,Kyo Roll En Cafe and Meal - Central Rama 9,,Thailand,"9 9 Rama IX Rd, Khwaeng Huai Khwang, Khet Huai Khwang, Krung Thep Maha Nakhon 10310, Thailand",4.5,http://www.kyorollen.com/,
Kyo Roll En - Cafe & Meal Avenue Ratchayothin,True,Kyo Roll En,,Thailand,"234/2 อาคาร เมเจอร์อเวนิว รัชโยธิน Thanon Ratchadaphisek, Khwaeng Lat Yao, Khet Chatuchak, Krung Thep Maha Nakhon 10900, Thailand",4.3,http://www.kyorollen.com/,
Kyo Roll En - Cafe & Meal Central Eastville,True,Kyo Roll En @ Central festival Eastville,,Thailand,"อาคาร ศูนย์การค้าเซ็นทรัลเฟสติวัล อีสต์วิลล์ ชั้น 1 เลขที่ 69 , 69/1 69/2 Pradit Manutham Rd, Khwaeng Lat Phrao, Khet Lat Phrao, Krung Thep Maha Nakhon 10230, Thailand",4.5,http://www.kyorollen.com/,
Kyo Roll En - Cafe & Meal Gateway Ekamai ,True,Kyo Cafe and Meal,,Thailand,"อาคาร ศูนย์การค้าเกตเวย์ เอกมัย ชั้น M เลขที่ 982/22, ถ. สุขุมวิท พระโขนง, เขตคลองเตย กรุงเทพมหานคร 10260, Thailand",4.0,https://www.facebook.com/KyoRollEn,
Call moo,True,Cow Play Cow Moo,Singapore,Singapore,"3 Temasek Blvd, #B1-152, Singapore 038983",3.8,https://www.cpcm.com.sg/index.php/locations,
Phahon View Watcharapol,True,ร้านพหลวิว Phahon View (สาขา ตัดใหม่-วัชรพล),,Thailand,"695 Thep Rak Rd, Khwaeng Tha Raeng, Khet Bang Khen, Krung Thep Maha Nakhon 10220, Thailand",4.0,https://www.facebook.com/PhahonView/,
Thiangna Mahanakorn,True,Tiengna Viennoiserie Sathorn,,Thailand,"เลขที่2 Si Lom Rd, Si Lom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",4.5,https://linktr.ee/tiengnabkk,
Original ,True,Nana Original Thai Food Aperia Mall,Singapore,Singapore,"12 Kallang Ave, Aperia Mall, #01 53A, Singapore 339511",3.3,https://www.nana.thai.restaurant/,
