activity_id,source_table,channel,kol_platform,kol_id,kol_username,kol_restaurant_id,kol_restaurant_name,kol_country,kol_cuisine_type,kol_post_url,kol_post_date,kol_price_per_post,kol_cpm,kol_views,kol_likes,kol_comments,kol_conv_rate,kol_growth_rate,crm_campaign_id,crm_campaign_name,crm_country,crm_restaurant_id,crm_sent_datetime,crm_lang,crm_city,crm_audience,crm_topic,crm_published,crm_sent,crm_delivered,crm_total_clicked,crm_unique_clicked,crm_unique_conversions,crm_revenue,crm_ctr,crm_click_to_purchase,crm_delivered_to_purchase,crm_rev_per_click,fb_ad_name,fb_delivery_status,fb_delivery_level,fb_result_type,fb_country,fb_start_date,fb_end_date,fb_restaurant_id,fb_restaurant_id_2,fb_restaurant_id_3,fb_restaurant_id_4,fb_restaurant_id_5,fb_reach,fb_impressions,fb_frequency,fb_results,fb_amount_spent_thb,fb_cost_per_result
CRM_ac0da22e170e,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1525.0,EN_BKK_ctnoti_netcore_group_N_N_active_20250129_1100_happy-lunar-new-year-jan25,Thailand,,2025-01-29 10:55:00,EN,BKK,group,happy-lunar-new-year-jan25,44462.0,44462.0,35320.0,255.0,248.0,8.0,35863.0,0.007,0.0323,0.000227,144.608871,,,,,,,,,,,,,,,,,,
CRM_7fb5e4f0b6f5,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1527.0,EN_BKK_ctnoti_netcore_group_N_N_active_20250129_1500_weekly-new-week4-jan25,Thailand,,2025-01-29 15:00:00,EN,BKK,group,weekly-new-week4-jan25,44479.0,44479.0,35617.0,192.0,183.0,5.0,16073.0,0.0051,0.0273,0.00014,87.83060109,,,,,,,,,,,,,,,,,,
CRM_be119d368b06,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1526.0,TH_BKK_ctnoti_netcore_group_N_N_active_20250129_1500_weekly-new-week4-jan25,Thailand,,2025-01-29 15:00:00,TH,BKK,group,weekly-new-week4-jan25,56757.0,56757.0,48414.0,223.0,217.0,3.0,8485.0,0.0045,0.0138,6.2e-05,39.10138249,,,,,,,,,,,,,,,,,,
CRM_607d829793e5,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1529.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250129_1700_cuisine-unplugged-jan25,Thailand,,2025-01-29 17:00:00,EN,BKK,single,cuisine-unplugged-jan25,44509.0,44509.0,35686.0,287.0,278.0,10.0,46762.0,0.0078,0.036,0.00028,168.2086331,,,,,,,,,,,,,,,,,,
CRM_6952448fc133,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1528.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250129_1700_cuisine-unplugged-jan25,Thailand,,2025-01-29 17:00:00,TH,BKK,single,cuisine-unplugged-jan25,56808.0,56808.0,48426.0,358.0,355.0,7.0,17276.0,0.0073,0.0197,0.000145,48.66478873,,,,,,,,,,,,,,,,,,
CRM_de8f1beff8db,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1530.0,TH_BKK_ctnoti_netcore_partner_N_N_active_20250130_1100_krungsri-jan25,Thailand,,2025-01-30 10:59:00,TH,BKK,partner,krungsri-jan25,56949.0,56949.0,48339.0,196.0,191.0,5.0,34981.0,0.004,0.0262,0.000103,183.1465969,,,,,,,,,,,,,,,,,,
CRM_ad5defcfdb7b,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1531.0,EN_BKK_ctnoti_netcore_partner_N_N_active_20250130_1100_krungsri-jan25,Thailand,,2025-01-30 11:01:00,EN,BKK,partner,krungsri-jan25,44611.0,44611.0,35436.0,239.0,232.0,8.0,19119.0,0.0065,0.0345,0.000226,82.40948276,,,,,,,,,,,,,,,,,,
CRM_48484cf8b025,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1533.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250130_1500_greenhouse-jan25,Thailand,,2025-01-30 15:00:00,EN,BKK,single,greenhouse-jan25,44623.0,44623.0,35707.0,248.0,240.0,5.0,28303.0,0.0067,0.0208,0.00014,117.9291667,,,,,,,,,,,,,,,,,,
CRM_b62777e4b9d3,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1532.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250130_1500_greenhouse-jan25,Thailand,1003,2025-01-30 15:00:00,TH,BKK,single,greenhouse-jan25,57031.0,57031.0,48578.0,318.0,315.0,5.0,22566.0,0.0065,0.0159,0.000103,71.63809524,,,,,,,,,,,,,,,,,,
CRM_712157933aad,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1535.0,EN_BKK_ctnoti_netcore_group_N_N_active_20250130_1700_ads-jubang-jan25,Thailand,,2025-01-30 17:00:00,EN,BKK,group,ads-jubang-jan25,44624.0,44624.0,35724.0,295.0,284.0,7.0,19452.0,0.0079,0.0246,0.000196,68.49295775,,,,,,,,,,,,,,,,,,
CRM_520705bd107b,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1534.0,TH_BKK_ctnoti_netcore_group_N_N_active_20250130_1700_ads-jubang-jan25,Thailand,,2025-01-30 17:00:00,TH,BKK,group,ads-jubang-jan25,57085.0,57085.0,48628.0,279.0,272.0,6.0,12368.0,0.0056,0.0221,0.000123,45.47058824,,,,,,,,,,,,,,,,,,
CRM_802527ca45a4,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1536.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250131_1100_vday-greatharbour-jan25,Thailand,3005,2025-01-31 11:31:00,TH,BKK,single,vday-greatharbour-jan25,57200.0,57200.0,48564.0,356.0,348.0,7.0,24481.0,0.0072,0.0201,0.000144,70.34770115,,,,,,,,,,,,,,,,,,
CRM_ccc15ee2c088,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1537.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250131_1100_vday-greatharbour-jan25,Thailand,,2025-01-31 11:33:00,EN,BKK,single,vday-greatharbour-jan25,44724.0,44724.0,35529.0,254.0,240.0,0.0,0.0,0.0068,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
CRM_0f6559bb4409,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1538.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250131_1500_flow-at-millennium-jan25,Thailand,4413,2025-01-31 14:57:00,TH,BKK,single,flow-at-millennium-jan25,57217.0,57217.0,48576.0,346.0,343.0,11.0,38213.0,0.0071,0.0321,0.000226,111.4081633,,,,,,,,,,,,,,,,,,
CRM_7c6b7e37c760,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1539.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250131_1500_flow-at-millennium-jan25,Thailand,,2025-01-31 14:59:00,EN,BKK,single,flow-at-millennium-jan25,44716.0,44716.0,35665.0,340.0,336.0,5.0,10657.0,0.0094,0.0149,0.00014,31.7172619,,,,,,,,,,,,,,,,,,
CRM_985b3eae709a,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1541.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250131_1700_florae-at-valia-hotel-jan25,Thailand,,2025-01-31 17:00:00,EN,BKK,single,florae-at-valia-hotel-jan25,44723.0,44723.0,35783.0,348.0,334.0,10.0,30374.0,0.0093,0.0299,0.000279,90.94011976,,,,,,,,,,,,,,,,,,
CRM_c9c6a858a4d7,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1540.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250131_1700_florae-at-valia-hotel-jan25,Thailand,4456,2025-01-31 17:00:00,TH,BKK,single,florae-at-valia-hotel-jan25,57253.0,57253.0,48701.0,340.0,337.0,4.0,22136.0,0.0069,0.0119,8.2e-05,65.68545994,,,,,,,,,,,,,,,,,,
CRM_6fb611ba2d5d,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1543.0,EN_BKK_ctnoti_netcore_group_N_N_active_20250201_1100_valentine-s-deal-2025-feb25,Thailand,,2025-02-01 11:00:00,EN,BKK,group,valentine-s-deal-2025-feb25,44820.0,44820.0,35473.0,222.0,214.0,5.0,16453.0,0.006,0.0234,0.000141,76.88317757,,,,,,,,,,,,,,,,,,
CRM_5995c4d625e3,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1542.0,TH_BKK_ctnoti_netcore_group_N_N_active_20250201_1100_valentine-s-deal-2025-feb25,Thailand,,2025-02-01 11:00:00,TH,BKK,group,valentine-s-deal-2025-feb25,57392.0,57392.0,48512.0,226.0,220.0,5.0,15302.0,0.0045,0.0227,0.000103,69.55454545,,,,,,,,,,,,,,,,,,
CRM_e48ae3938bd1,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1545.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250201_1300_stock-room-feb25,Thailand,,2025-02-01 13:00:00,EN,BKK,single,stock-room-feb25,44799.0,44799.0,35676.0,287.0,279.0,5.0,11517.0,0.0078,0.0179,0.00014,41.27956989,,,,,,,,,,,,,,,,,,
CRM_b97fb69b723f,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1544.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250201_1300_stock-room-feb25,Thailand,5196,2025-02-01 13:00:00,TH,BKK,single,stock-room-feb25,57392.0,57392.0,48668.0,357.0,351.0,6.0,33629.0,0.0072,0.0171,0.000123,95.80911681,,,,,,,,,,,,,,,,,,
CRM_61708e2d84c2,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1547.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250201_1500_dark-waters-rooftop-bar-feb25,Thailand,,2025-02-01 15:00:00,EN,BKK,single,dark-waters-rooftop-bar-feb25,44850.0,44850.0,35716.0,260.0,247.0,4.0,16385.0,0.0069,0.0162,0.000112,66.33603239,,,,,,,,,,,,,,,,,,
CRM_4d2081094d30,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1546.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250201_1500_dark-waters-rooftop-bar-feb25,Thailand,4511,2025-02-01 15:00:00,TH,BKK,single,dark-waters-rooftop-bar-feb25,57444.0,57444.0,48725.0,251.0,248.0,3.0,7502.0,0.0051,0.0121,6.2e-05,30.25,,,,,,,,,,,,,,,,,,
CRM_bf078368bf70,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1549.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250202_1100_feast-at-royal-orchid-sheraton-feb25,Thailand,,2025-02-02 11:00:00,EN,BKK,single,feast-at-royal-orchid-sheraton-feb25,44924.0,44924.0,35449.0,374.0,361.0,8.0,24730.0,0.0102,0.0222,0.000226,68.50415512,,,,,,,,,,,,,,,,,,
CRM_c8b1244b11b9,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1548.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250202_1100_feast-at-royal-orchid-sheraton-feb25,Thailand,,2025-02-02 11:00:00,TH,BKK,single,feast-at-royal-orchid-sheraton-feb25,57569.0,57569.0,48551.0,478.0,470.0,12.0,22085.0,0.0097,0.0255,0.000247,46.9893617,,,,,,,,,,,,,,,,,,
CRM_f4fef894fff4,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1551.0,EN_BKK_ctnoti_netcore_group_N_N_active_20250202_1300_red-lobster-feb25,Thailand,,2025-02-02 13:00:00,EN,BKK,group,red-lobster-feb25,44873.0,44873.0,35691.0,272.0,259.0,5.0,12664.0,0.0073,0.0193,0.00014,48.8957529,,,,,,,,,,,,,,,,,,
CRM_b2f89dc8b696,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1550.0,TH_BKK_ctnoti_netcore_group_N_N_active_20250202_1300_red-lobster-feb25,Thailand,,2025-02-02 13:00:00,TH,BKK,group,red-lobster-feb25,57532.0,57532.0,48820.0,313.0,305.0,7.0,30080.0,0.0062,0.023,0.000143,98.62295082,,,,,,,,,,,,,,,,,,
CRM_1e1cebf17d45,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1553.0,EN_BKK_ctnoti_netcore_group_N_N_active_20250202_1500_rim-rooftop-feb25,Thailand,,2025-02-02 15:00:00,EN,BKK,group,rim-rooftop-feb25,44892.0,44892.0,35731.0,286.0,272.0,3.0,10196.0,0.0076,0.011,8.4e-05,37.48529412,,,,,,,,,,,,,,,,,,
CRM_78e32471ce17,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1552.0,TH_BKK_ctnoti_netcore_group_N_N_active_20250202_1500_rim-rooftop-feb25,Thailand,,2025-02-02 15:00:00,TH,BKK,group,rim-rooftop-feb25,57578.0,57578.0,48811.0,252.0,249.0,8.0,32553.0,0.0051,0.0321,0.000164,130.7349398,,,,,,,,,,,,,,,,,,
CRM_9fe5491eede6,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1554.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250203_1100_vday-chon-som-at-courtyard-feb25,Thailand,4763,2025-02-03 11:23:00,TH,BKK,single,vday-chon-som-at-courtyard-feb25,57758.0,57758.0,48870.0,352.0,344.0,5.0,18083.0,0.007,0.0145,0.000102,52.56686047,,,,,,,,,,,,,,,,,,
CRM_c39a1aa32ef9,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1555.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250203_1100_vday-chon-som-at-courtyard-feb25,Thailand,,2025-02-03 11:25:00,EN,BKK,single,vday-chon-som-at-courtyard-feb25,45013.0,45013.0,35713.0,291.0,286.0,9.0,28796.0,0.008,0.0315,0.000252,100.6853147,,,,,,,,,,,,,,,,,,
CRM_a3505aac5885,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1557.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250203_1500_sundance-dayclub-hua-hin-feb25,Thailand,,2025-02-03 15:00:00,EN,BKK,single,sundance-dayclub-hua-hin-feb25,44991.0,44991.0,35924.0,250.0,238.0,5.0,12721.0,0.0066,0.021,0.000139,53.44957983,,,,,,,,,,,,,,,,,,
CRM_14340b8e975c,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1556.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250203_1500_sundance-dayclub-hua-hin-feb25,Thailand,,2025-02-03 15:00:00,TH,BKK,single,sundance-dayclub-hua-hin-feb25,57764.0,57764.0,49030.0,262.0,255.0,6.0,18245.0,0.0052,0.0235,0.000122,71.54901961,,,,,,,,,,,,,,,,,,
CRM_19ebf1a7cf17,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1559.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250203_1700_san-aroi-pochana-bangkok-feb25,Thailand,,2025-02-03 17:00:00,EN,BKK,single,san-aroi-pochana-bangkok-feb25,44994.0,44994.0,35940.0,233.0,221.0,5.0,17728.0,0.0061,0.0226,0.000139,80.21719457,,,,,,,,,,,,,,,,,,
CRM_407a18b14964,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1558.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250203_1700_san-aroi-pochana-bangkok-feb25,Thailand,5304,2025-02-03 17:00:00,TH,BKK,single,san-aroi-pochana-bangkok-feb25,57783.0,57783.0,48998.0,288.0,284.0,4.0,8800.0,0.0058,0.0141,8.2e-05,30.98591549,,,,,,,,,,,,,,,,,,
CRM_39c016c3b741,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1560.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250204_1100_deja-brew-lifestyle-cafe-feb25,Thailand,3596,2025-02-04 11:52:00,TH,BKK,single,deja-brew-lifestyle-cafe-feb25,57878.0,57878.0,49010.0,449.0,441.0,11.0,30861.0,0.009,0.0249,0.000224,69.97959184,,,,,,,,,,,,,,,,,,
CRM_9dab069af0a4,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1561.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250204_1100_deja-brew-lifestyle-cafe-feb25,Thailand,,2025-02-04 11:54:00,EN,BKK,single,deja-brew-lifestyle-cafe-feb25,45079.0,45079.0,35794.0,289.0,280.0,4.0,6686.0,0.0078,0.0143,0.000112,23.87857143,,,,,,,,,,,,,,,,,,
CRM_90d651c2a549,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1563.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250204_1500_redsquare-rooftop-bar-feb25,Thailand,,2025-02-04 15:00:00,EN,BKK,single,redsquare-rooftop-bar-feb25,45047.0,45047.0,35929.0,221.0,214.0,2.0,2987.0,0.006,0.0093,5.6e-05,13.95794393,,,,,,,,,,,,,,,,,,
CRM_bad556603191,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1562.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250204_1500_redsquare-rooftop-bar-feb25,Thailand,4412,2025-02-04 15:00:00,TH,BKK,single,redsquare-rooftop-bar-feb25,57877.0,57877.0,49093.0,295.0,288.0,10.0,29184.0,0.0059,0.0347,0.000204,101.3333333,,,,,,,,,,,,,,,,,,
CRM_b846efab8cfe,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1565.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250204_1700_vertigo-too-banyan-tree-feb25,Thailand,,2025-02-04 17:00:00,EN,BKK,single,vertigo-too-banyan-tree-feb25,45061.0,45061.0,35994.0,220.0,209.0,1.0,2598.0,0.0058,0.0048,2.8e-05,12.43062201,,,,,,,,,,,,,,,,,,
CRM_112a76b83d1c,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1564.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250204_1700_vertigo-too-banyan-tree-feb25,Thailand,712,2025-02-04 17:00:00,TH,BKK,single,vertigo-too-banyan-tree-feb25,57912.0,57912.0,49139.0,271.0,266.0,15.0,57241.0,0.0054,0.0564,0.000305,215.1917293,,,,,,,,,,,,,,,,,,
CRM_aa0ca3b30c34,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1566.0,TH_BKK_ctnoti_netcore_group_N_N_active_20250205_1100_weekly-new-week1-feb25,Thailand,,2025-02-05 11:20:00,TH,BKK,group,weekly-new-week1-feb25,57969.0,57969.0,49046.0,213.0,208.0,5.0,10473.0,0.0042,0.024,0.000102,50.35096154,,,,,,,,,,,,,,,,,,
CRM_0434ff9b792f,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1567.0,EN_BKK_ctnoti_netcore_group_N_N_active_20250205_1100_weekly-new-week1-feb25,Thailand,,2025-02-05 11:23:00,EN,BKK,group,weekly-new-week1-feb25,45096.0,45096.0,35715.0,236.0,226.0,5.0,42887.0,0.0063,0.0221,0.00014,189.7654867,,,,,,,,,,,,,,,,,,
CRM_74ef8b19836e,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1568.0,SG_BKK_ctnoti_netcore_single_N_N_active_20250205_1100_oh-ho-thai-bbq-feb25_,Singapore,,2025-02-05 11:47:00,SG,BKK,single,oh-ho-thai-bbq-feb25_,2221.0,2221.0,1773.0,31.0,29.0,0.0,0.0,0.0164,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
CRM_8fe6ef1a5513,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1569.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250205_1500_vana-nava-sky-bar-rooftop-feb25,Thailand,,2025-02-05 15:12:00,TH,BKK,single,vana-nava-sky-bar-rooftop-feb25,57988.0,57988.0,49145.0,251.0,247.0,5.0,13340.0,0.005,0.0202,0.000102,54.00809717,,,,,,,,,,,,,,,,,,
CRM_75cb80a0e478,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1570.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250205_1500_vana-nava-sky-bar-rooftop-feb25,Thailand,,2025-02-05 15:32:00,EN,BKK,single,vana-nava-sky-bar-rooftop-feb25,45088.0,45088.0,35726.0,273.0,262.0,4.0,10140.0,0.0073,0.0153,0.000112,38.70229008,,,,,,,,,,,,,,,,,,
CRM_a41ec961ff04,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1572.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250205_1700_savelberg-thailand-feb25,Thailand,,2025-02-05 17:00:00,EN,BKK,single,savelberg-thailand-feb25,45083.0,45083.0,35976.0,256.0,245.0,9.0,28321.0,0.0068,0.0367,0.00025,115.5959184,,,,,,,,,,,,,,,,,,
CRM_44789f9a9d93,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1571.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250205_1700_savelberg-thailand-feb25,Thailand,,2025-02-05 17:00:00,TH,BKK,single,savelberg-thailand-feb25,58007.0,58007.0,49180.0,272.0,263.0,7.0,32102.0,0.0053,0.0266,0.000142,122.0608365,,,,,,,,,,,,,,,,,,
CRM_15f17c2e41cb,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1573.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250206_1100_koko-japanese-omakase-feb25,Thailand,3166,2025-02-06 11:42:00,TH,BKK,single,koko-japanese-omakase-feb25,58066.0,58066.0,49173.0,330.0,319.0,5.0,19330.0,0.0065,0.0157,0.000102,60.59561129,,,,,,,,,,,,,,,,,,
CRM_ce44bf60b117,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1574.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250206_1100_koko-japanese-omakase-feb25,Thailand,,2025-02-06 11:45:00,EN,BKK,single,koko-japanese-omakase-feb25,45129.0,45129.0,35810.0,299.0,291.0,7.0,19691.0,0.0081,0.0241,0.000195,67.66666667,,,,,,,,,,,,,,,,,,
CRM_22caa4131fb2,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1576.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250206_1500_copper-aquarium-bangkok-feb25,Thailand,,2025-02-06 15:00:00,EN,BKK,single,copper-aquarium-bangkok-feb25,45124.0,45124.0,36018.0,292.0,282.0,5.0,22272.0,0.0078,0.0177,0.000139,78.9787234,,,,,,,,,,,,,,,,,,
CRM_8fd10195c635,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1575.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250206_1500_copper-aquarium-bangkok-feb25,Thailand,5046,2025-02-06 15:00:00,TH,BKK,single,copper-aquarium-bangkok-feb25,58083.0,58083.0,49262.0,480.0,476.0,8.0,17847.0,0.0097,0.0168,0.000162,37.49369748,,,,,,,,,,,,,,,,,,
CRM_b6a706875d2a,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1578.0,EN_BKK_ctnoti_netcore_group_N_N_active_20250206_1700_eat-at-ozo-north-pattaya-feb25,Thailand,,2025-02-06 17:00:00,EN,BKK,group,eat-at-ozo-north-pattaya-feb25,45126.0,45126.0,36002.0,274.0,268.0,5.0,8085.0,0.0074,0.0187,0.000139,30.16791045,,,,,,,,,,,,,,,,,,
CRM_a7457801d6f7,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1577.0,TH_BKK_ctnoti_netcore_group_N_N_active_20250206_1700_eat-at-ozo-north-pattaya-feb25,Thailand,,2025-02-06 17:00:00,TH,BKK,group,eat-at-ozo-north-pattaya-feb25,58096.0,58096.0,49235.0,340.0,335.0,6.0,13818.0,0.0068,0.0179,0.000122,41.24776119,,,,,,,,,,,,,,,,,,
CRM_e49e85339819,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1580.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250207_1500_neta-omakase-feb25,Thailand,,2025-02-07 15:00:00,EN,BKK,single,neta-omakase-feb25,45289.0,45289.0,36064.0,257.0,249.0,8.0,33892.0,0.0069,0.0321,0.000222,136.1124498,,,,,,,,,,,,,,,,,,
CRM_6c727fa67f21,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1579.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250207_1500_neta-omakase-feb25,Thailand,,2025-02-07 15:00:00,TH,BKK,single,neta-omakase-feb25,58250.0,58250.0,49330.0,256.0,252.0,9.0,19394.0,0.0051,0.0357,0.000182,76.96031746,,,,,,,,,,,,,,,,,,
CRM_7ac98da707fe,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1582.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250207_1700_spectrum-rooftop-feb25,Thailand,,2025-02-07 17:00:00,EN,BKK,single,spectrum-rooftop-feb25,45226.0,45226.0,36107.0,284.0,270.0,7.0,19587.0,0.0075,0.0259,0.000194,72.54444444,,,,,,,,,,,,,,,,,,
CRM_b54bcbe5c0ac,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1581.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250207_1700_spectrum-rooftop-feb25,Thailand,1856,2025-02-07 17:00:00,TH,BKK,single,spectrum-rooftop-feb25,58219.0,58219.0,49263.0,245.0,237.0,8.0,26735.0,0.0048,0.0338,0.000162,112.8059072,,,,,,,,,,,,,,,,,,
CRM_efb1194b9bb2,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1584.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250207_1900_market-cafe-by-khao-feb25,Thailand,,2025-02-07 19:00:00,EN,BKK,single,market-cafe-by-khao-feb25,45251.0,45251.0,36091.0,229.0,219.0,5.0,8320.0,0.0061,0.0228,0.000139,37.99086758,,,,,,,,,,,,,,,,,,
CRM_af93ae6a39ce,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1583.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250207_1900_market-cafe-by-khao-feb25,Thailand,,2025-02-07 19:00:00,TH,BKK,single,market-cafe-by-khao-feb25,58252.0,58252.0,49331.0,275.0,268.0,1.0,3498.0,0.0054,0.0037,2e-05,13.05223881,,,,,,,,,,,,,,,,,,
CRM_54c9ec6bdfb5,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1586.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250208_1100_saffron-contemporary-feb25,Thailand,,2025-02-08 11:00:00,EN,BKK,single,saffron-contemporary-feb25,45261.0,45261.0,35713.0,223.0,214.0,6.0,35832.0,0.006,0.028,0.000168,167.4392523,,,,,,,,,,,,,,,,,,
CRM_d8de191d65c4,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1585.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250208_1100_saffron-contemporary-feb25,Thailand,2506,2025-02-08 11:00:00,TH,BKK,single,saffron-contemporary-feb25,58259.0,58259.0,49067.0,237.0,232.0,3.0,4215.0,0.0047,0.0129,6.1e-05,18.16810345,,,,,,,,,,,,,,,,,,
CRM_3f2485e2c47f,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1588.0,EN_BKK_ctnoti_netcore_single_N_N_active_20250208_1300_giorgio-s-riverside-feb25,Thailand,,2025-02-08 13:00:00,EN,BKK,single,giorgio-s-riverside-feb25,45228.0,45228.0,35385.0,152.0,147.0,3.0,11974.0,0.0042,0.0204,8.5e-05,81.45578231,,,,,,,,,,,,,,,,,,
CRM_39fc525dcddc,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,1587.0,TH_BKK_ctnoti_netcore_single_N_N_active_20250208_1300_giorgio-s-riverside-feb25,Thailand,2536,2025-02-08 13:00:00,TH,BKK,single,giorgio-s-riverside-feb25,58271.0,58271.0,49269.0,240.0,236.0,6.0,17922.0,0.0048,0.0254,0.000122,75.94067797,,,,,,,,,,,,,,,,,,
